planet_name,disposition,radius_earth,estimated_mass_earth,period_days,temperature_k,semi_major_axis_au,insolation_flux,in_hz_conservative,in_hz_optimistic,esi,temp_score,size_mass_score,habitability_score,habitability_category
,FALSE POSITIVE,38.93,7006.820230438307,9.991625291,907.0,0.0894,160.14,False,False,0.031268387872015684,0.0,0.0,0.006253677574403137,Very Low
Kepler-815 b,CONFIRMED,4.26,394.8059864090128,8.57504983,1374.0,0.0888,841.68,False,False,0.10580386963822067,0.0,0.0,0.026450967409555166,Very Low
,CANDIDATE,1.9,10.000486089893018,6.84639884,1132.0,0.0732,387.84,False,False,0.4191945624904832,0.0,0.0,0.08383891249809665,Very Low
Kepler-1743 b,CONFIRMED,1.43,3.756153557657528,7.64970832,1144.0,0.0822,404.99,False,False,0.5709161692952671,0.0,0.632307740390412,0.23757520338237859,Low
,CANDIDATE,,0.0,12.37679312,,,,False,False,2.427362032822551e-11,0.0,0.0,4.854724065645102e-12,Very Low
Kepler-11 b,CONFIRMED,1.84,9.366818889774725,10.30401132,849.0,0.0903,122.98,False,False,0.4534376892811866,0.0,0.0,0.11335942232029665,Very Low
,FALSE POSITIVE,58.56,11913.315376686474,2.171827838,1311.0,0.0322,698.31,False,False,0.022711662972999872,0.0,0.0,0.004542332594599975,Very Low
Kepler-1745 b,CONFIRMED,2.25,14.119395423157625,3.016182013,1449.0,0.0408,1044.49,False,False,0.3522898184607693,0.0,0.0,0.08807245461519232,Very Low
Kepler-829 b,CONFIRMED,1.69,7.875037700282099,6.8833761,857.0,0.0678,127.67,False,False,0.48064078696483054,0.0,0.0,0.12016019674120763,Very Low
,FALSE POSITIVE,1.45,3.954227100762263,0.833980196,1816.0,0.017,2562.78,False,False,0.5107557033230294,0.0,0.5492954832062895,0.16806659864936063,Very Low
,FALSE POSITIVE,,0.0,69.62754202,,,,False,False,2.427362032822551e-11,0.0,0.0,4.854724065645102e-12,Very Low
,FALSE POSITIVE,1.33,2.872440699354168,1.926353494,1484.0,0.0292,1146.34,False,False,0.5844808342783709,0.0,0.8545932167743053,0.21944735286859085,Low
,FALSE POSITIVE,20.57,3057.425120984159,0.890737359,2022.0,0.018,3948.43,False,False,0.03891022481775926,0.0,0.0,0.007782044963551853,Very Low
Kepler-301 c,CONFIRMED,1.38,3.2927034574021925,5.41908491,989.0,0.0593,225.71,False,False,0.6103731268129025,0.0,0.7845494237663013,0.2702756952681708,Low
Kepler-1751 b,CONFIRMED,1.61,7.133268169227035,7.01733571,984.0,0.0712,221.46,False,False,0.4841924996164228,0.0,0.0,0.1210481249041057,Very Low
Kepler-848 b,CONFIRMED,1.9,10.000486089893018,6.91134223,1086.0,0.072,328.65,False,False,0.4226598976671599,0.0,0.0,0.10566497441678997,Very Low
Kepler-849 b,CONFIRMED,7.79,865.2666108431293,394.6249514,325.0,1.1088,2.65,False,False,0.09617435478255028,0.7604841568835896,0.0,0.21416462791653498,Low
Kepler-850 b,CONFIRMED,1.59,6.953667137637205,7.19304935,995.0,0.0744,232.36,False,False,0.48732727150722094,0.0,0.025,0.12558181787680522,Very Low
Kepler-420 b,CONFIRMED,9.4,1104.631592910668,86.64764448,419.0,0.3786,7.28,False,False,0.08318036873020969,0.0,0.0,0.020795092182552422,Very Low
Kepler-281 c,CONFIRMED,5.3,524.4569933461225,36.33750453,513.0,0.2137,16.36,False,False,0.11224606476879949,0.0,0.0,0.028061516192199872,Very Low
Kepler-281 b,CONFIRMED,2.22,13.738010122469001,14.64613058,694.0,0.1166,54.95,False,False,0.4103401638871124,0.0,0.0,0.1025850409717781,Very Low
Kepler-281 d,CONFIRMED,4.3,399.63198724503854,148.272013,321.0,0.5456,2.51,False,False,0.1352784887589201,0.804286282838474,0.0,0.23489119289934854,Low
,FALSE POSITIVE,13.4,1751.4086417404976,1.506507172,801.0,0.0202,97.56,False,False,0.06060131249047916,0.0,0.0,0.012120262498095833,Very Low
,FALSE POSITIVE,44.22,8269.049850296566,1.634614356,1611.0,0.0272,1597.73,False,False,0.025786639615647648,0.0,0.0,0.00515732792312953,Very Low
,FALSE POSITIVE,1069.01,519789.5553509657,16.025018977,657.0,0.1187,44.01,False,False,0.004416161617795604,0.0,0.0,0.0008832323235591208,Very Low
Kepler-816 b,CONFIRMED,9.01,1045.4264375067398,10.50682978,668.0,0.0895,47.21,False,False,0.07907116386920049,0.0,0.0,0.019767790967300122,Very Low
,FALSE POSITIVE,33.34,5728.046363198516,0.711966971,1855.0,0.0141,2808.98,False,False,0.02966806789846779,0.0,0.0,0.005933613579693558,Very Low
,FALSE POSITIVE,14.77,1987.677374799231,17.72724392,741.0,0.1364,71.06,False,False,0.05801989570924923,0.0,0.0,0.011603979141849846,Very Low
Kepler-1746 b,CONFIRMED,7.25,788.1169336051348,321.2124365,310.0,0.9453,2.17,False,False,0.10088543610627715,0.9077375354868296,0.0,0.2521557428982767,Low
,FALSE POSITIVE,49.96,9690.817368256781,7.13895376,1622.0,0.0807,1635.0,False,False,0.02391747452098465,0.0,0.0,0.00478349490419693,Very Low
,FALSE POSITIVE,3.07,26.614974237963025,4.4645454,1601.0,0.0559,1555.36,False,False,0.27235834235064016,0.0,0.0,0.054471668470128035,Very Low
Kepler-830 b,CONFIRMED,1.74,8.357650976927603,11.29689442,907.0,0.1033,160.18,False,False,0.46591169455818676,0.0,0.0,0.11647792363954669,Very Low
,FALSE POSITIVE,1.66,7.592490614948123,19.30112039,669.0,0.1324,47.49,False,False,0.5089961677391844,0.0,0.0,0.10179923354783689,Very Low
,FALSE POSITIVE,49.25,9512.16457571738,1.20320092,2124.0,0.0225,4809.16,False,False,0.022758320160822673,0.0,0.0,0.0045516640321645345,Very Low
Kepler-116 b,CONFIRMED,3.26,30.083451953287078,5.968724048,1251.0,0.067,579.9,False,False,0.273557313811414,0.0,0.0,0.0683893284528535,Very Low
,FALSE POSITIVE,21.94,3324.7489734172264,10.980246199,821.0,0.0917,107.47,False,False,0.04497584054532593,0.0,0.0,0.008995168109065187,Very Low
Kepler-854 b,CONFIRMED,59.19,12080.199104765185,2.144632238,1736.0,0.0334,2146.82,False,False,0.021273694063080186,0.0,0.0,0.0053184235157700465,Very Low
,FALSE POSITIVE,21.58,3254.004302513567,27.32204488,531.0,0.1682,18.81,False,False,0.04899956457897722,0.0,0.0,0.009799912915795446,Very Low
,FALSE POSITIVE,187.73,54168.27861348714,1.152216965,5283.0,0.0326,183811.71,False,False,0.008189535045557741,0.0,0.0,0.0016379070091115484,Very Low
,FALSE POSITIVE,47.7,9124.83758588059,5.2972293,2867.0,0.0726,15961.1,False,False,0.02169628066684771,0.0,0.0,0.0043392561333695425,Very Low
Kepler-799 b,CONFIRMED,11.21,1388.7962870833057,133.460999,433.0,0.5167,8.29,False,False,0.07464616695413957,0.0,0.0,0.018661541738534893,Very Low
Kepler-114 b,CONFIRMED,1.0,1.0,5.188563677,586.0,0.0484,27.95,False,False,0.9010061652286084,0.0,1.0,0.3752515413071521,Low
Kepler-799 c,CONFIRMED,3.69,38.73446404120138,15.19423359,893.0,0.1214,150.25,False,False,0.26508852440229813,0.0,0.0,0.06627213110057453,Very Low
,FALSE POSITIVE,4.19,386.3932048285766,14.17098745,608.0,0.1068,32.22,False,False,0.1246275061399069,0.0,0.0,0.024925501227981383,Very Low
,FALSE POSITIVE,24.1,3756.4136129824938,31.9734169,442.0,0.1876,9.01,False,False,0.0472004764518155,0.0,0.0,0.0094400952903631,Very Low
Kepler-817 b,CONFIRMED,7.45,816.4966457599695,3.990105908,1124.0,0.0493,378.53,False,False,0.08011314531915735,0.0,0.0,0.020028286329789338,Very Low
,FALSE POSITIVE,27.16,4387.932575934459,0.52205862,2022.0,0.012,3951.57,False,False,0.03293922224484034,0.0,0.0,0.006587844448968068,Very Low
Kepler-818 b,CONFIRMED,4.42,414.19056387644366,10.035381809,786.0,0.0886,90.33,False,False,0.11558978615580995,0.0,0.0,0.028897446538952487,Very Low
,FALSE POSITIVE,24.02,3740.2114411205034,53.100942624,464.0,0.263,10.93,False,False,0.04694491573857247,0.0,0.0,0.009388983147714495,Very Low
,FALSE POSITIVE,4.52,426.4137649974255,5.80181368,1491.0,0.0665,1168.82,False,False,0.10061460928377855,0.0,0.0,0.02012292185675571,Very Low
,FALSE POSITIVE,18.11,2590.8676942841657,15.6402515,640.0,0.1123,39.55,False,False,0.05273683503794354,0.0,0.0,0.01054736700758871,Very Low
,FALSE POSITIVE,0.58,0.13325501919589394,0.691666384,2031.0,0.0144,4014.57,False,False,0.40829670251008987,0.0,0.17490210732820066,0.10264759338140206,Very Low
Kepler-831 b,CONFIRMED,1.37,3.205280921059518,5.62154315,992.0,0.0603,229.04,False,False,0.6147203560236023,0.0,0.7991198464900804,0.2735480659794126,Low
,FALSE POSITIVE,0.52,0.08896360464995855,1.074106954,1255.0,0.0184,588.96,False,False,0.3953157035735167,0.0,0.03333333333333336,0.08306314071470335,Very Low
,FALSE POSITIVE,28.41,4652.258673321928,5.117401517,1130.0,0.0609,385.51,False,False,0.036220345516064026,0.0,0.0,0.007244069103212805,Very Low
,FALSE POSITIVE,23.53,3641.3276232088633,4.20233673,1246.0,0.0524,570.87,False,False,0.0397697774645751,0.0,0.0,0.00795395549291502,Very Low
Kepler-851 b,CONFIRMED,1.9,10.000486089893018,8.50698069,900.0,0.0802,155.42,False,False,0.43831225811098184,0.0,0.0,0.10957806452774546,Very Low
,FALSE POSITIVE,6.17,639.0310543251453,15.60865244,1419.0,0.1508,958.55,False,False,0.08517432235220004,0.0,0.0,0.01703486447044001,Very Low
Kepler-407 b,CONFIRMED,1.13,1.5717745081724133,0.669310092,1983.0,0.0149,3643.96,False,False,0.6420771010908735,0.0,1.0,0.3105192752727184,Low
,FALSE POSITIVE,62.11,12860.600228440737,4.494498254,1667.0,0.0624,1824.84,False,False,0.020841838807415525,0.0,0.0,0.004168367761483105,Very Low
Kepler-852 b,CONFIRMED,2.49,17.362426978724088,44.9306706,565.0,0.2654,24.17,False,False,0.3900840664765799,0.0,0.0,0.09752101661914497,Very Low
Kepler-800 b,CONFIRMED,3.02,25.738185570821194,14.13175309,675.0,0.1106,49.18,False,False,0.32645901253778703,0.0,0.0,0.08161475313444676,Very Low
,FALSE POSITIVE,25.72,4087.9305026236193,1.061934816,1660.0,0.0202,1789.63,False,False,0.03551629800039607,0.0,0.0,0.0071032596000792135,Very Low
Kepler-801 b,CONFIRMED,1.48,4.265484291918566,11.41926141,419.0,0.0795,7.32,False,False,0.6558485330087472,0.0,0.42241928468023904,0.22732502595422266,Low
,FALSE POSITIVE,61.63,12731.54379879719,5.93821065,996.0,0.0626,231.93,False,False,0.023260738701478084,0.0,0.0,0.004652147740295617,Very Low
,CANDIDATE,13.57,1780.3486203223756,268.9410974,321.0,0.8272,2.52,False,False,0.06955737976548917,0.804286282838474,0.0,0.17476873252079264,Very Low
,FALSE POSITIVE,31.77,5379.892895122956,0.655001616,3162.0,0.0168,23595.49,False,False,0.027114879925201056,0.0,0.0,0.005422975985040212,Very Low
,CANDIDATE,5.04,491.25948403970773,80.9669561,364.0,0.3412,4.14,False,False,0.12159707872154996,0.31499453169676334,0.0,0.08731832208366266,Very Low
Kepler-819 b,CONFIRMED,2.85,22.86900548097679,33.1996355,485.0,0.1894,13.09,False,False,0.3606892163257316,0.0,0.0,0.0901723040814329,Very Low
,FALSE POSITIVE,19.78,2905.664208274873,8.65306587,633.0,0.0726,37.94,False,False,0.05012657655749244,0.0,0.0,0.010025315311498488,Very Low
,CANDIDATE,1.88,9.786914103048845,6.80082032,697.0,0.0636,55.83,False,False,0.4628331397676422,0.0,0.0,0.09256662795352844,Very Low
Kepler-288 c,CONFIRMED,4.0,363.77197596249556,19.30581662,815.0,0.1428,104.41,False,False,0.12142644273643564,0.0,0.0,0.03035661068410891,Very Low
,FALSE POSITIVE,25.03,3945.9388876518633,3.221785738,1357.0,0.043,800.37,False,False,0.037659246581650874,0.0,0.0,0.007531849316330175,Very Low
,FALSE POSITIVE,29.45,4874.859903858567,0.6243875,1639.0,0.0122,1693.36,False,False,0.03282928698001661,0.0,0.0,0.006565857396003322,Very Low
,FALSE POSITIVE,55.23,11040.24742549013,18.610092584,686.0,0.1362,52.24,False,False,0.02663614989911012,0.0,0.0,0.005327229979822025,Very Low
Kepler-478 b,CONFIRMED,2.38,15.833639640234566,13.22175358,640.0,0.1032,39.56,False,False,0.3951553892914048,0.0,0.0,0.0987888473228512,Very Low
,FALSE POSITIVE,42.74,7911.086325769796,1.137525054,1746.0,0.0209,2197.52,False,False,0.025874502945103486,0.0,0.0,0.005174900589020697,Very Low
,FALSE POSITIVE,51.74,10142.046609213585,23.799939273,637.0,0.1616,38.92,False,False,0.028069695661689206,0.0,0.0,0.005613939132337841,Very Low
Kepler-853 b,CONFIRMED,1.61,7.133268169227035,7.16893064,1187.0,0.0779,469.56,False,False,0.46659688000500327,0.0,0.0,0.11664922000125082,Very Low
,CANDIDATE,0.76,0.3622515825595373,54.325574,545.0,0.2997,20.85,False,False,0.7136870324372337,0.0,0.7611478115327549,0.23407514387137734,Low
,CANDIDATE,,0.0,20.01959599,,,,False,False,2.427362032822551e-11,0.0,0.0,4.854724065645102e-12,Very Low
,FALSE POSITIVE,48.79,9396.828786482321,1.22775877,1859.0,0.0227,2809.86,False,False,0.02356361593528661,0.0,0.0,0.004712723187057323,Very Low
,FALSE POSITIVE,97.54,23125.37729226172,40.24649897,768.0,0.2425,82.27,False,False,0.01848574780624945,0.0,0.0,0.00369714956124989,Very Low
,FALSE POSITIVE,20.74,3090.3141329202786,2.27999662,2000.0,0.0358,3775.07,False,False,0.038811924036777336,0.0,0.0,0.007762384807355468,Very Low
,FALSE POSITIVE,24.39,3815.281536022699,2.48658617,1461.0,0.0379,1077.69,False,False,0.037667273092345924,0.0,0.0,0.007533454618469185,Very Low
Kepler-57 b,CONFIRMED,2.41,16.243459540108827,5.729317577,850.0,0.06,123.03,False,False,0.37199596863065426,0.0,0.0,0.09299899215766357,Very Low
Kepler-114 d,CONFIRMED,2.08,12.028541405201969,11.776132317,446.0,0.0836,9.37,False,False,0.4629886076084848,0.0,0.0,0.1157471519021212,Very Low
Kepler-57 c,CONFIRMED,1.71,8.066327102361946,11.60908533,671.0,0.096,48.06,False,False,0.49830290561900575,0.0,0.0,0.12457572640475144,Very Low
,CANDIDATE,11.52,1438.9293571700937,162.0479502,437.0,0.6344,8.65,False,False,0.07335495368631273,0.0,0.0,0.014670990737262546,Very Low
,FALSE POSITIVE,23.72,3679.5977149230434,0.530967162,2704.0,0.0132,12644.75,False,False,0.033490782851581864,0.0,0.0,0.006698156570316373,Very Low
Kepler-802 b,CONFIRMED,3.43,33.37058107853139,40.05881661,489.0,0.2265,13.57,False,False,0.3118340841435931,0.0,0.0,0.07795852103589827,Very Low
Kepler-288 b,CONFIRMED,2.22,13.738010122469001,6.09747233,1197.0,0.0662,485.84,False,False,0.37003285463645913,0.0,0.0,0.09250821365911478,Very Low
Kepler-288 d,CONFIRMED,3.68,38.52062404944249,56.637918,570.0,0.2926,24.87,False,False,0.28775062482054503,0.0,0.0,0.07193765620513626,Very Low
,FALSE POSITIVE,1.37,3.205280921059518,2.243016513,1167.0,0.0312,438.46,False,False,0.5953390070671601,0.0,0.7991198464900804,0.21496218299224168,Low
,FALSE POSITIVE,22.58,3451.376750573298,8.6531216,772.0,0.0817,84.05,False,False,0.044710319166991676,0.0,0.0,0.008942063833398335,Very Low
Kepler-115 c,CONFIRMED,2.78,21.73777793404065,8.99088621,960.0,0.0856,200.35,False,False,0.3261550630585394,0.0,0.0,0.08153876576463485,Very Low
,FALSE POSITIVE,15.57,2128.758753107788,34.064566412,570.0,0.2026,25.0,False,False,0.05884419354009695,0.0,0.0,0.01176883870801939,Very Low
,FALSE POSITIVE,24.77,3892.736963405341,4.350087749,1136.0,0.0528,393.2,False,False,0.039287689918946433,0.0,0.0,0.007857537983789287,Very Low
,FALSE POSITIVE,7.21,782.4689169736937,1.744101106,1016.0,0.0253,251.54,False,False,0.08328641792644594,0.0,0.0,0.016657283585289187,Very Low
,FALSE POSITIVE,18.75,2710.521797015349,7.981187121,966.0,0.0797,205.88,False,False,0.04791019407621132,0.0,0.0,0.009582038815242264,Very Low
,FALSE POSITIVE,4.48,421.51464532889236,4.118775582,1067.0,0.0484,306.75,False,False,0.1082412419696538,0.0,0.0,0.02164824839393076,Very Low
,CANDIDATE,2.12,12.505150431001542,1.694740233,797.0,0.0229,95.14,False,False,0.41407054281983985,0.0,0.0,0.08281410856396798,Very Low
,FALSE POSITIVE,50.75,9890.496895020791,0.971933156,1754.0,0.0184,2240.48,False,False,0.023298978566567603,0.0,0.0,0.004659795713313521,Very Low
,FALSE POSITIVE,379.63,135306.896482537,121.5991278,358.0,0.4693,3.87,False,False,0.009136179949085717,0.37531109885139957,0.0,0.07688945576009706,Very Low
,CANDIDATE,16.43,2282.864227991685,15.068060768,742.0,0.1213,71.78,False,False,0.05444783118327612,0.0,0.0,0.010889566236655225,Very Low
Kepler-855 b,CONFIRMED,8.99,1042.4106736469573,7.886632468,996.0,0.0762,232.07,False,False,0.07354530768007621,0.0,0.0,0.018386326920019052,Very Low
Kepler-856 b,CONFIRMED,8.43,958.7979513148272,8.027681123,824.0,0.0787,109.35,False,False,0.0791517267852182,0.0,0.0,0.01978793169630455,Very Low
Kepler-421 b,CONFIRMED,4.53,427.6405830534234,704.962626,178.0,1.4108,0.24,False,False,0.12454465398462777,0.0,0.0,0.031136163496156943,Very Low
Kepler-803 b,CONFIRMED,3.88,42.91217076121084,50.28635977,543.0,0.2678,20.59,False,False,0.27810849242398006,0.0,0.0,0.06952712310599501,Very Low
Kepler-1991 c,CONFIRMED,2.57,18.519418065605855,22.79020351,634.0,0.1528,38.27,False,False,0.3735252335993073,0.0,0.0,0.09338130839982682,Very Low
Kepler-1991 b,CONFIRMED,1.47,4.159816168055133,13.26079792,760.0,0.1065,78.79,False,False,0.5988693555614497,0.0,0.4650306386574779,0.21947193468898413,Low
,FALSE POSITIVE,2.29,14.636193689543067,1.061932545,2508.0,0.0215,9391.15,False,False,0.3086927971605181,0.0,0.0,0.06173855943210363,Very Low
Kepler-820 b,CONFIRMED,9.46,1113.8064478619472,127.8334997,554.0,0.5829,22.21,False,False,0.07932881231658721,0.0,0.0,0.019832203079146803,Very Low
Kepler-58 b,CONFIRMED,2.33,15.162466105761697,10.21864532,920.0,0.0927,169.13,False,False,0.3758688878776323,0.0,0.0,0.09396722196940807,Very Low
Kepler-58 c,CONFIRMED,2.94,24.366453236992026,15.573637,799.0,0.1228,96.38,False,False,0.3233741881523943,0.0,0.0,0.08084354703809858,Very Low
Kepler-58 d,CONFIRMED,2.92,24.029502595526104,40.1015561,583.0,0.2307,27.31,False,False,0.34359633024608205,0.0,0.0,0.08589908256152051,Very Low
Kepler-58 e,CONFIRMED,1.61,7.133268169227035,4.45814897,1212.0,0.0533,511.6,False,False,0.46464045587279246,0.0,0.0,0.11616011396819811,Very Low
,FALSE POSITIVE,2.47,17.079122314746733,5.663621501,774.0,0.0568,84.76,False,False,0.37154084908443386,0.0,0.0,0.07430816981688677,Very Low
Kepler-1747 b,CONFIRMED,3.7,38.94890757609655,6.230335,875.0,0.066,138.33,False,False,0.2655376173852292,0.0,0.0,0.0663844043463073,Very Low
Kepler-479 b,CONFIRMED,2.2,13.486710432075638,12.49340725,649.0,0.0994,42.08,False,False,0.4179698303062449,0.0,0.0,0.10449245757656123,Very Low
Kepler-294 c,CONFIRMED,2.54,18.081087424438717,6.62643441,895.0,0.0692,151.59,False,False,0.35409619506372203,0.0,0.0,0.08852404876593051,Very Low
Kepler-294 b,CONFIRMED,1.62,7.22394438519506,3.70122061,1087.0,0.0469,330.02,False,False,0.4728333256735523,0.0,0.0,0.11820833141838807,Very Low
,CANDIDATE,1.89,9.893406293821052,6.247030799,512.0,0.0528,16.23,False,False,0.48569062203294916,0.0,0.0,0.09713812440658984,Very Low
Kepler-790 b,CONFIRMED,2.71,20.635790851212253,13.73474071,634.0,0.101,38.11,False,False,0.35873769805524663,0.0,0.0,0.08968442451381166,Very Low
,CANDIDATE,6.43,674.2570796127098,700.00298217,238.0,1.6115,0.76,True,True,0.10644372521837515,0.0,0.0,0.30128874504367503,Low
,CANDIDATE,5.95,609.56960809774,272.0868353,251.0,0.7652,0.93,True,True,0.11209300451225163,0.0,0.0,0.3024186009024503,Low
Kepler-791 b,CONFIRMED,3.45,33.76872925681932,14.55387488,939.0,0.1256,183.48,False,False,0.2769041661457872,0.0,0.0,0.0692260415364468,Very Low
,FALSE POSITIVE,9.27,1084.8130594293732,0.895277575,4253.0,0.0231,77480.31,False,False,0.052677483399823775,0.0,0.0,0.010535496679964756,Very Low
Kepler-79 e,CONFIRMED,3.01,25.564624328928176,81.0637895,511.0,0.379,16.12,False,False,0.3429378911497356,0.0,0.0,0.0857344727874339,Very Low
Kepler-282 d,CONFIRMED,2.16,12.991204418327788,24.8056775,588.0,0.154,28.22,False,False,0.4308589405018761,0.0,0.0,0.10771473512546903,Very Low
Kepler-11 c,CONFIRMED,2.88,23.36277568590698,13.02493307,786.0,0.1055,90.1,False,False,0.3295519223004547,0.0,0.0,0.08238798057511368,Very Low
Kepler-282 e,CONFIRMED,2.45,16.79819336965024,44.3471936,484.0,0.2269,13.0,False,False,0.40484956600955463,0.0,0.0,0.10121239150238866,Very Low
Kepler-282 b,CONFIRMED,1.02,1.0760207231593046,9.2207691,817.0,0.0796,105.63,False,False,0.8368994984174141,0.0,1.0,0.3592248746043535,Low
Kepler-282 c,CONFIRMED,1.1,1.4228297427836396,13.6396648,717.0,0.1034,62.6,False,False,0.805812511797491,0.0,1.0,0.3514531279493728,Low
Kepler-821 b,CONFIRMED,1.28,2.492739454742262,1.922799706,1215.0,0.029,514.44,False,False,0.6331601049955713,0.0,0.9178767575429563,0.29597153988033625,Low
Kepler-822 b,CONFIRMED,1.47,4.159816168055133,3.222975318,1239.0,0.0412,558.65,False,False,0.5450830181835009,0.0,0.4650306386574779,0.20602535034449693,Low
,CANDIDATE,1.66,7.592490614948123,42.0370662,527.0,0.2285,18.16,False,False,0.5298501904571152,0.0,0.0,0.10597003809142305,Very Low
,CANDIDATE,1.4,3.47275169540782,21.0112068,663.0,0.1439,45.79,False,False,0.6470582089719845,0.0,0.7545413840986968,0.2199566078862405,Low
Kepler-823 b,CONFIRMED,2.28,14.50610618025295,4.16811839,1277.0,0.0507,628.73,False,False,0.3580525580767287,0.0,0.0,0.08951313951918217,Very Low
Kepler-1748 b,CONFIRMED,3.0,25.39166173280133,5.82348911,955.0,0.0615,196.33,False,False,0.3078609238926802,0.0,0.0,0.07696523097317005,Very Low
,CANDIDATE,2.27,14.376610702222028,8.75059775,682.0,0.0797,51.0,False,False,0.40485745894832037,0.0,0.0,0.08097149178966408,Very Low
,FALSE POSITIVE,19.33,2820.0230662173676,9.41475056,962.0,0.0891,202.58,False,False,0.0470842575487264,0.0,0.0,0.009416851509745281,Very Low
,FALSE POSITIVE,1.52,6.3434377675410225,0.56669006,2955.0,0.0147,18023.71,False,False,0.3985617082958751,0.0,0.2,0.10371234165917503,Very Low
Kepler-832 b,CONFIRMED,2.24,13.991675412627465,7.13969705,965.0,0.075,205.23,False,False,0.383528468595445,0.0,0.0,0.09588211714886125,Very Low
Kepler-833 b,CONFIRMED,1.67,7.686088226425626,18.75470238,382.0,0.1139,5.03,False,False,0.5541265129099671,0.0,0.0,0.13853162822749177,Very Low
,FALSE POSITIVE,1.43,3.756153557657528,3.00363219,1571.0,0.0414,1441.44,False,False,0.5348576972057081,0.0,0.632307740390412,0.18284846828799106,Very Low
Kepler-792 b,CONFIRMED,1.85,9.47096191254854,11.30123036,852.0,0.0988,124.42,False,False,0.4513905863380911,0.0,0.0,0.11284764658452277,Very Low
,FALSE POSITIVE,1.44,3.8542618892886518,0.796722833,2401.0,0.016,7844.64,False,False,0.4840217384803908,0.0,0.5909563517852248,0.16771910991030514,Very Low
Kepler-793 b,CONFIRMED,1.44,3.8542618892886518,4.24153629,1177.0,0.0491,452.95,False,False,0.5633822521574519,0.0,0.5909563517852248,0.22948901580714667,Low
Kepler-277 b,CONFIRMED,3.14,27.867643505893664,17.32419108,964.0,0.1385,204.1,False,False,0.29660458665230177,0.0,0.0,0.07415114666307544,Very Low
Kepler-804 b,CONFIRMED,1.94,10.434683798773134,14.37457572,779.0,0.1137,87.24,False,False,0.4435429530215524,0.0,0.0,0.1108857382553881,Very Low
Kepler-804 c,CONFIRMED,1.08,1.329437409281771,9.65188331,890.0,0.0872,148.32,False,False,0.7865367257909341,0.0,1.0,0.3466341814477335,Low
,FALSE POSITIVE,3.16,28.230944790531716,6.0990118,1374.0,0.067,842.53,False,False,0.2749612999107878,0.0,0.0,0.054992259982157565,Very Low
Kepler-1742 b,CONFIRMED,1.88,9.786914103048845,49.4781446,462.0,0.2587,10.73,False,False,0.49547094213070886,0.0,0.0,0.12386773553267721,Very Low
Kepler-805 b,CONFIRMED,3.01,25.564624328928176,30.8639476,743.0,0.1978,72.05,False,False,0.3217640364458318,0.0,0.0,0.08044100911145795,Very Low
Kepler-115 b,CONFIRMED,1.24,2.216461720000726,2.403640701,1489.0,0.0355,1164.85,False,False,0.6264504368332403,0.0,0.9639230466665456,0.3012010662082919,Low
,FALSE POSITIVE,1.58,6.864742030158441,2.90060781,1645.0,0.0423,1727.31,False,False,0.4417748729610314,0.0,0.05,0.09435497459220628,Very Low
Kepler-824 b,CONFIRMED,1.84,9.366818889774725,4.51436096,1231.0,0.055,543.73,False,False,0.42176281586015385,0.0,0.0,0.10544070396503846,Very Low
Kepler-825 b,CONFIRMED,1.29,2.565558536609861,3.77359871,1270.0,0.0453,614.52,False,False,0.6226298934926534,0.0,0.9057402438983564,0.29151850995791684,Low
Kepler-825 c,CONFIRMED,1.77,8.654245831114109,8.18182189,981.0,0.0759,218.9,False,False,0.4534676919553983,0.0,0.0,0.11336692298884958,Very Low
Kepler-834 b,CONFIRMED,1.26,2.351640965272471,13.32389352,378.0,0.0862,4.83,False,False,0.7882377731768948,0.0,0.9413931724545881,0.3382684191624119,Low
Kepler-480 b,CONFIRMED,2.86,23.03299809854089,4.919584997,1312.0,0.0605,702.13,False,False,0.2999002267598566,0.0,0.0,0.07497505668996415,Very Low
Kepler-835 b,CONFIRMED,3.32,31.223778319938344,11.41911886,921.0,0.107,170.33,False,False,0.28644780945784265,0.0,0.0,0.07161195236446066,Very Low
Kepler-836 b,CONFIRMED,2.6,18.963102565606842,11.36113254,869.0,0.1013,134.97,False,False,0.34981843403779594,0.0,0.0,0.08745460850944899,Very Low
,FALSE POSITIVE,0.72,0.29657206203537156,1.3866358,1503.0,0.0239,1205.94,False,False,0.5570681965223377,0.0,0.612381744210881,0.18489944860977325,Very Low
Kepler-1749 b,CONFIRMED,1.36,3.1195644386133887,14.53410833,420.0,0.0956,7.34,False,False,0.7183148175932861,0.0,0.8134059268977685,0.3015895934329868,Low
Kepler-277 c,CONFIRMED,3.13,27.686892390390483,33.0063185,778.0,0.2129,86.38,False,False,0.3095415667961768,0.0,0.0,0.0773853916990442,Very Low
Kepler-794 b,CONFIRMED,2.06,11.793776509910174,11.13127159,952.0,0.1036,194.31,False,False,0.40898320717501235,0.0,0.0,0.10224580179375309,Very Low
,FALSE POSITIVE,1.19,1.9033723546493149,3.47143963,1358.0,0.0471,805.05,False,False,0.6640199904500536,0.0,1.0,0.2528039980900107,Low
Kepler-795 b,CONFIRMED,1.74,8.357650976927603,29.6193891,580.0,0.1817,26.79,False,False,0.5046794912219527,0.0,0.0,0.12616987280548816,Very Low
,FALSE POSITIVE,,0.0,3.50376155,,,,False,False,2.427362032822551e-11,0.0,0.0,4.854724065645102e-12,Very Low
